,target name,target accession,tlen,query name,accession,qlen,E-value,score,bias,#,of,c-Evalue,i-Evalue,score,bias,from,to,from,to,from,to,acc,description of target
2679,sp|Q9KSW8|HIS6_VIBCH,-,257,MSA_M_1,-,357,1,10.8,0.0,1,1,0.021,5.5,10.8,0.0,49,111,49,111,49,111,0.85,Imidazole glycerol phosphate synthase subunit HisF OS=Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961) OX=243277 GN=hisF PE=3 SV=1
2680,sp|Q01KC2|GLO2_ORYSI,-,368,MSA_M_1,-,357,1,12.3,0.0,1,1,0.0073,1.9,12.3,0.0,246,351,246,351,246,351,0.85,Peroxisomal (S)-2-hydroxy-acid oxidase GLO2 OS=Oryza sativa subsp. indica OX=39946 GN=GLO2 PE=3 SV=2
2681,sp|Q7XPR4|GLO2_ORYSJ,-,368,MSA_M_1,-,357,1,12.3,0.0,1,1,0.0073,1.9,12.3,0.0,246,351,246,351,246,351,0.85,Peroxisomal (S)-2-hydroxy-acid oxidase GLO2 OS=Oryza sativa subsp. japonica OX=39947 GN=GLO2 PE=3 SV=3
2682,sp|B2A2U4|PYRDB_NATTJ,-,303,MSA_M_1,-,357,1,12.5,0.4,1,1,0.0064,1.7,12.5,0.4,212,284,212,284,212,284,0.87,"Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit OS=Natranaerobius thermophilus (strain ATCC BAA-1301 / DSM 18059 / JW/NM-WN-LF) OX=457570 GN=pyrD PE=3 SV=1"
2683,sp|A7MQQ2|THIG_CROS8,-,256,MSA_M_1,-,357,1,12.7,1.4,1,1,0.0057,1.5,12.7,1.4,141,233,141,233,141,233,0.85,Thiazole synthase OS=Cronobacter sakazakii (strain ATCC BAA-894) OX=290339 GN=thiG PE=3 SV=1
2684,sp|O27120|TPIS_METTH,-,229,MSA_M_1,-,357,1,3.2,0.0,1,2,4.5,1.2e+03,3.2,0.0,44,101,44,101,44,101,0.78,Triosephosphate isomerase OS=Methanothermobacter thermautotrophicus (strain ATCC 29096 / DSM 1053 / JCM 10044 / NBRC 100330 / Delta H) OX=187420 GN=tpiA PE=3 SV=1
2685,sp|O27120|TPIS_METTH,-,229,MSA_M_1,-,357,1,9.8,1.2,2,2,0.044,12,9.8,1.2,110,219,110,219,110,219,0.64,Triosephosphate isomerase OS=Methanothermobacter thermautotrophicus (strain ATCC 29096 / DSM 1053 / JCM 10044 / NBRC 100330 / Delta H) OX=187420 GN=tpiA PE=3 SV=1
2686,sp|Q083K1|HIS6_SHEFN,-,257,MSA_M_1,-,357,1,9.4,0.0,1,1,0.057,15,9.4,0.0,49,109,49,109,49,109,0.86,Imidazole glycerol phosphate synthase subunit HisF OS=Shewanella frigidimarina (strain NCIMB 400) OX=318167 GN=hisF PE=3 SV=1
2687,sp|Q3SEU7|HIS4_THIDA,-,251,MSA_M_1,-,357,1,6.1,0.5,1,2,0.59,1.6e+02,6.1,0.5,54,113,54,113,54,113,0.89,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Thiobacillus denitrificans (strain ATCC 25259) OX=292415 GN=hisA PE=3 SV=1
2688,sp|Q3SEU7|HIS4_THIDA,-,251,MSA_M_1,-,357,1,10.0,0.7,2,2,0.038,9.9,10.0,0.7,174,238,174,238,174,238,0.78,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Thiobacillus denitrificans (strain ATCC 25259) OX=292415 GN=hisA PE=3 SV=1
2689,sp|A4SEP8|THIE_CHLPM,-,209,MSA_M_1,-,357,1,12.4,0.0,1,1,0.0071,1.9,12.4,0.0,87,194,87,194,87,194,0.77,Thiamine-phosphate synthase OS=Chlorobium phaeovibrioides (strain DSM 265 / 1930) OX=290318 GN=thiE PE=3 SV=1
2690,sp|Q15RU5|HIS4_PSEA6,-,244,MSA_M_1,-,357,1,11.8,0.2,1,1,0.011,2.9,11.8,0.2,51,111,51,111,51,111,0.88,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Pseudoalteromonas atlantica (strain T6c / ATCC BAA-1087) OX=342610 GN=hisA PE=3 SV=1
2691,sp|A7GDQ7|HIS6_CLOBL,-,253,MSA_M_1,-,357,1.1,3.4,0.0,1,2,3.9,1e+03,3.4,0.0,48,108,48,108,48,108,0.85,Imidazole glycerol phosphate synthase subunit HisF OS=Clostridium botulinum (strain Langeland / NCTC 10281 / Type F) OX=441772 GN=hisF PE=3 SV=1
2692,sp|A7GDQ7|HIS6_CLOBL,-,253,MSA_M_1,-,357,1.1,7.9,0.0,2,2,0.17,44,7.9,0.0,172,230,172,230,172,230,0.88,Imidazole glycerol phosphate synthase subunit HisF OS=Clostridium botulinum (strain Langeland / NCTC 10281 / Type F) OX=441772 GN=hisF PE=3 SV=1
2693,sp|Q87QK6|HIS6_VIBPA,-,257,MSA_M_1,-,357,1.1,10.9,0.0,1,1,0.02,5.2,10.9,0.0,49,112,49,112,49,112,0.85,Imidazole glycerol phosphate synthase subunit HisF OS=Vibrio parahaemolyticus serotype O3:K6 (strain RIMD 2210633) OX=223926 GN=hisF PE=3 SV=1
2694,sp|Q8DJ26|IDI2_THEEB,-,351,MSA_M_1,-,357,1.1,12.7,0.1,1,1,0.0058,1.5,12.7,0.1,258,331,258,331,258,331,0.78,Isopentenyl-diphosphate delta-isomerase OS=Thermosynechococcus elongatus (strain BP-1) OX=197221 GN=fni PE=3 SV=1
2695,sp|Q494D6|HIS6_BLOPB,-,258,MSA_M_1,-,357,1.1,10.0,0.0,1,1,0.038,9.9,10.0,0.0,49,109,49,109,49,109,0.85,Imidazole glycerol phosphate synthase subunit HisF OS=Blochmannia pennsylvanicus (strain BPEN) OX=291272 GN=hisF PE=3 SV=1
2696,sp|Q5FTN3|HIS6_GLUOX,-,253,MSA_M_1,-,357,1.1,3.1,0.0,1,2,4.8,1.3e+03,3.1,0.0,48,119,48,119,48,119,0.86,Imidazole glycerol phosphate synthase subunit HisF OS=Gluconobacter oxydans (strain 621H) OX=290633 GN=hisF PE=3 SV=1
2697,sp|Q5FTN3|HIS6_GLUOX,-,253,MSA_M_1,-,357,1.1,8.2,0.2,2,2,0.13,34,8.2,0.2,175,233,175,233,175,233,0.91,Imidazole glycerol phosphate synthase subunit HisF OS=Gluconobacter oxydans (strain 621H) OX=290633 GN=hisF PE=3 SV=1
2698,sp|Q7MT73|THIG_PORGI,-,259,MSA_M_1,-,357,1.1,12.7,1.0,1,1,0.0056,1.5,12.7,1.0,145,233,145,233,145,233,0.88,Thiazole synthase OS=Porphyromonas gingivalis (strain ATCC BAA-308 / W83) OX=242619 GN=thiG PE=3 SV=1
2699,sp|B8D7H4|TRPA_BUCAT,-,269,MSA_M_1,-,357,1.1,12.6,0.0,1,1,0.006,1.6,12.6,0.0,185,264,185,264,185,264,0.77,Tryptophan synthase alpha chain OS=Buchnera aphidicola subsp. Acyrthosiphon pisum (strain Tuc7) OX=561501 GN=trpA PE=3 SV=1
2700,sp|B8D970|TRPA_BUCA5,-,269,MSA_M_1,-,357,1.1,12.6,0.0,1,1,0.006,1.6,12.6,0.0,185,264,185,264,185,264,0.77,Tryptophan synthase alpha chain OS=Buchnera aphidicola subsp. Acyrthosiphon pisum (strain 5A) OX=563178 GN=trpA PE=3 SV=1
2701,sp|P57365|TRPA_BUCAI,-,269,MSA_M_1,-,357,1.1,12.6,0.0,1,1,0.006,1.6,12.6,0.0,185,264,185,264,185,264,0.77,Tryptophan synthase alpha chain OS=Buchnera aphidicola subsp. Acyrthosiphon pisum (strain APS) OX=107806 GN=trpA PE=3 SV=1
2702,sp|A5F4E2|THIG_VIBC3,-,256,MSA_M_1,-,357,1.1,12.6,0.9,1,1,0.0059,1.6,12.6,0.9,157,229,157,229,157,229,0.86,Thiazole synthase OS=Vibrio cholerae serotype O1 (strain ATCC 39541 / Classical Ogawa 395 / O395) OX=345073 GN=thiG PE=3 SV=1
2703,sp|C3LPQ7|THIG_VIBCM,-,256,MSA_M_1,-,357,1.1,12.6,0.9,1,1,0.0059,1.6,12.6,0.9,157,229,157,229,157,229,0.86,Thiazole synthase OS=Vibrio cholerae serotype O1 (strain M66-2) OX=579112 GN=thiG PE=3 SV=1
2704,sp|Q9KVS4|THIG_VIBCH,-,256,MSA_M_1,-,357,1.1,12.6,0.9,1,1,0.0059,1.6,12.6,0.9,157,229,157,229,157,229,0.86,Thiazole synthase OS=Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961) OX=243277 GN=thiG PE=3 SV=1
2705,sp|B2RH32|THIG_PORG3,-,259,MSA_M_1,-,357,1.1,12.7,1.0,1,1,0.0056,1.5,12.7,1.0,145,233,145,233,145,233,0.88,Thiazole synthase OS=Porphyromonas gingivalis (strain ATCC 33277 / DSM 20709 / CIP 103683 / JCM 12257 / NCTC 11834 / 2561) OX=431947 GN=thiG PE=3 SV=1
2706,sp|B2JKL9|PYRD_PARP8,-,344,MSA_M_1,-,357,1.1,12.5,0.3,1,1,0.0067,1.8,12.5,0.3,257,337,257,337,257,337,0.84,Dihydroorotate dehydrogenase (quinone) OS=Paraburkholderia phymatum (strain DSM 17167 / CIP 108236 / LMG 21445 / STM815) OX=391038 GN=pyrD PE=3 SV=1
2707,sp|Q8DTR2|HIS4_STRMU,-,239,MSA_M_1,-,357,1.1,2.8,0.1,1,2,5.7,1.5e+03,2.8,0.1,57,118,57,118,57,118,0.85,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Streptococcus mutans serotype c (strain ATCC 700610 / UA159) OX=210007 GN=hisA PE=3 SV=1
2708,sp|Q8DTR2|HIS4_STRMU,-,239,MSA_M_1,-,357,1.1,8.5,0.0,2,2,0.11,29,8.5,0.0,180,231,180,231,180,231,0.86,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Streptococcus mutans serotype c (strain ATCC 700610 / UA159) OX=210007 GN=hisA PE=3 SV=1
2709,sp|Q7VC70|HIS4_PROMA,-,256,MSA_M_1,-,357,1.1,6.6,0.0,1,2,0.41,1.1e+02,6.6,0.0,65,126,65,126,65,126,0.90,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=hisA PE=3 SV=1
2710,sp|Q7VC70|HIS4_PROMA,-,256,MSA_M_1,-,357,1.1,4.5,0.0,2,2,1.8,4.7e+02,4.5,0.0,173,227,173,227,173,227,0.80,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=hisA PE=3 SV=1
2711,sp|A8MCN3|TPIS_CALMQ,-,225,MSA_M_1,-,357,1.1,12.4,0.2,1,1,0.0071,1.9,12.4,0.2,148,223,148,223,148,223,0.79,Triosephosphate isomerase OS=Caldivirga maquilingensis (strain ATCC 700844 / DSM 13496 / JCM 10307 / IC-167) OX=397948 GN=tpiA PE=3 SV=1
2712,sp|O08358|PYRDB_SULAC,-,291,MSA_M_1,-,357,1.1,10.5,0.1,1,1,0.026,6.7,10.5,0.1,207,259,207,259,207,259,0.86,"Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit OS=Sulfolobus acidocaldarius (strain ATCC 33909 / DSM 639 / JCM 8929 / NBRC 15157 / NCIMB 11770) OX=330779 GN=pyrD PE=3 SV=2"
2713,sp|Q02YX1|HIS6_LACLS,-,259,MSA_M_1,-,357,1.1,4.7,0.0,1,2,1.6,4.1e+02,4.7,0.0,54,119,54,119,54,119,0.89,Imidazole glycerol phosphate synthase subunit HisF OS=Lactococcus lactis subsp. cremoris (strain SK11) OX=272622 GN=hisF PE=3 SV=1
2714,sp|Q02YX1|HIS6_LACLS,-,259,MSA_M_1,-,357,1.1,6.4,0.0,2,2,0.46,1.2e+02,6.4,0.0,173,249,173,249,173,249,0.77,Imidazole glycerol phosphate synthase subunit HisF OS=Lactococcus lactis subsp. cremoris (strain SK11) OX=272622 GN=hisF PE=3 SV=1
2715,sp|P43759|TRPA_HAEIN,-,268,MSA_M_1,-,357,1.2,12.5,0.1,1,1,0.0065,1.7,12.5,0.1,179,266,179,266,179,266,0.81,Tryptophan synthase alpha chain OS=Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd) OX=71421 GN=trpA PE=3 SV=1
2716,sp|Q8R884|HIS4_CALS4,-,240,MSA_M_1,-,357,1.2,5.7,0.0,1,2,0.74,1.9e+02,5.7,0.0,52,113,52,113,52,113,0.90,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Caldanaerobacter subterraneus subsp. tengcongensis (strain DSM 15242 / JCM 11007 / NBRC 100824 / MB4) OX=273068 GN=hisA PE=3 SV=1
2717,sp|Q8R884|HIS4_CALS4,-,240,MSA_M_1,-,357,1.2,5.5,0.2,2,2,0.85,2.2e+02,5.5,0.2,180,225,180,225,180,225,0.86,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Caldanaerobacter subterraneus subsp. tengcongensis (strain DSM 15242 / JCM 11007 / NBRC 100824 / MB4) OX=273068 GN=hisA PE=3 SV=1
2718,sp|A6VPE0|TRPA_ACTSZ,-,269,MSA_M_1,-,357,1.2,12.3,0.0,1,1,0.0074,1.9,12.3,0.0,179,265,179,265,179,265,0.82,Tryptophan synthase alpha chain OS=Actinobacillus succinogenes (strain ATCC 55618 / DSM 22257 / 130Z) OX=339671 GN=trpA PE=3 SV=1
2719,sp|A8FW61|PYRD_SHESH,-,339,MSA_M_1,-,357,1.2,12.4,0.1,1,1,0.0071,1.9,12.4,0.1,245,330,245,330,245,330,0.85,Dihydroorotate dehydrogenase (quinone) OS=Shewanella sediminis (strain HAW-EB3) OX=425104 GN=pyrD PE=3 SV=1
2720,sp|A7H5V3|HIS4_CAMJD,-,244,MSA_M_1,-,357,1.2,12.2,0.0,1,1,0.0082,2.2,12.2,0.0,53,121,53,121,53,121,0.90,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Campylobacter jejuni subsp. doylei (strain ATCC BAA-1458 / RM4099 / 269.97) OX=360109 GN=hisA PE=3 SV=1
2721,sp|B3EM61|HIS4_CHLPB,-,260,MSA_M_1,-,357,1.2,8.8,0.1,1,1,0.084,22,8.8,0.1,52,112,52,112,52,112,0.90,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Chlorobium phaeobacteroides (strain BS1) OX=331678 GN=hisA PE=3 SV=1
2722,sp|Q76CZ1|IDI2_THEKO,-,374,MSA_M_1,-,357,1.2,10.9,0.3,1,1,0.02,5.4,10.9,0.3,256,304,256,304,256,304,0.83,Isopentenyl-diphosphate delta-isomerase OS=Thermococcus kodakarensis (strain ATCC BAA-918 / JCM 12380 / KOD1) OX=69014 GN=fni PE=3 SV=1
2723,sp|P61413|THIE_METMP,-,207,MSA_M_1,-,357,1.2,12.3,0.9,1,1,0.0073,1.9,12.3,0.9,35,206,35,206,35,206,0.81,Thiamine-phosphate synthase OS=Methanococcus maripaludis (strain S2 / LL) OX=267377 GN=thiE PE=3 SV=1
2724,sp|Q65RC0|HIS4_MANSM,-,249,MSA_M_1,-,357,1.2,9.4,0.2,1,2,0.057,15,9.4,0.2,54,120,54,120,54,120,0.88,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Mannheimia succiniciproducens (strain MBEL55E) OX=221988 GN=hisA PE=3 SV=1
2725,sp|Q65RC0|HIS4_MANSM,-,249,MSA_M_1,-,357,1.2,2.4,0.0,2,2,7.4,2e+03,2.4,0.0,186,242,186,242,186,242,0.84,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Mannheimia succiniciproducens (strain MBEL55E) OX=221988 GN=hisA PE=3 SV=1
2726,sp|B6YVQ7|PDXS_THEON,-,335,MSA_M_1,-,357,1.2,13.0,0.1,1,1,0.0046,1.2,13.0,0.1,228,311,228,311,228,311,0.76,Pyridoxal 5'-phosphate synthase subunit PdxS OS=Thermococcus onnurineus (strain NA1) OX=523850 GN=pdxS PE=3 SV=1
2727,sp|P59626|PYRDA_ENTFA,-,311,MSA_M_1,-,357,1.2,12.4,0.0,1,1,0.0072,1.9,12.4,0.0,216,290,216,290,216,290,0.87,Probable dihydroorotate dehydrogenase A (fumarate) OS=Enterococcus faecalis (strain ATCC 700802 / V583) OX=226185 GN=pyrDA PE=3 SV=1
2728,sp|B8GW15|HIS6_CAUVN,-,260,MSA_M_1,-,357,1.2,5.3,0.1,1,2,0.98,2.6e+02,5.3,0.1,50,114,50,114,50,114,0.91,Imidazole glycerol phosphate synthase subunit HisF OS=Caulobacter vibrioides (strain NA1000 / CB15N) OX=565050 GN=hisF PE=3 SV=1
2729,sp|B8GW15|HIS6_CAUVN,-,260,MSA_M_1,-,357,1.2,8.0,0.4,2,2,0.15,39,8.0,0.4,168,246,168,246,168,246,0.78,Imidazole glycerol phosphate synthase subunit HisF OS=Caulobacter vibrioides (strain NA1000 / CB15N) OX=565050 GN=hisF PE=3 SV=1
2730,sp|Q9A229|HIS6_CAUVC,-,260,MSA_M_1,-,357,1.2,5.3,0.1,1,2,0.98,2.6e+02,5.3,0.1,50,114,50,114,50,114,0.91,Imidazole glycerol phosphate synthase subunit HisF OS=Caulobacter vibrioides (strain ATCC 19089 / CB15) OX=190650 GN=hisF PE=3 SV=1
2731,sp|Q9A229|HIS6_CAUVC,-,260,MSA_M_1,-,357,1.2,8.0,0.4,2,2,0.15,39,8.0,0.4,168,246,168,246,168,246,0.78,Imidazole glycerol phosphate synthase subunit HisF OS=Caulobacter vibrioides (strain ATCC 19089 / CB15) OX=190650 GN=hisF PE=3 SV=1
2732,sp|A3QER0|THIG_SHELP,-,257,MSA_M_1,-,357,1.2,12.4,0.8,1,1,0.007,1.8,12.4,0.8,152,229,152,229,152,229,0.90,Thiazole synthase OS=Shewanella loihica (strain ATCC BAA-1088 / PV-4) OX=323850 GN=thiG PE=3 SV=1
2733,sp|A1V8H4|HIS4_BURMS,-,251,MSA_M_1,-,357,1.3,2.9,0.1,1,2,5.3,1.4e+03,2.9,0.1,54,112,54,112,54,112,0.84,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Burkholderia mallei (strain SAVP1) OX=320388 GN=hisA PE=3 SV=1
2734,sp|A1V8H4|HIS4_BURMS,-,251,MSA_M_1,-,357,1.3,9.8,0.4,2,2,0.042,11,9.8,0.4,174,240,174,240,174,240,0.78,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Burkholderia mallei (strain SAVP1) OX=320388 GN=hisA PE=3 SV=1
2735,sp|A2S753|HIS4_BURM9,-,251,MSA_M_1,-,357,1.3,2.9,0.1,1,2,5.3,1.4e+03,2.9,0.1,54,112,54,112,54,112,0.84,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Burkholderia mallei (strain NCTC 10229) OX=412022 GN=hisA PE=3 SV=1
2736,sp|A2S753|HIS4_BURM9,-,251,MSA_M_1,-,357,1.3,9.8,0.4,2,2,0.042,11,9.8,0.4,174,240,174,240,174,240,0.78,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Burkholderia mallei (strain NCTC 10229) OX=412022 GN=hisA PE=3 SV=1
2737,sp|A3MPU5|HIS4_BURM7,-,251,MSA_M_1,-,357,1.3,2.9,0.1,1,2,5.3,1.4e+03,2.9,0.1,54,112,54,112,54,112,0.84,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Burkholderia mallei (strain NCTC 10247) OX=320389 GN=hisA PE=3 SV=1
2738,sp|A3MPU5|HIS4_BURM7,-,251,MSA_M_1,-,357,1.3,9.8,0.4,2,2,0.042,11,9.8,0.4,174,240,174,240,174,240,0.78,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Burkholderia mallei (strain NCTC 10247) OX=320389 GN=hisA PE=3 SV=1
2739,sp|A3NE94|HIS4_BURP6,-,251,MSA_M_1,-,357,1.3,2.9,0.1,1,2,5.3,1.4e+03,2.9,0.1,54,112,54,112,54,112,0.84,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Burkholderia pseudomallei (strain 668) OX=320373 GN=hisA PE=3 SV=1
2740,sp|A3NE94|HIS4_BURP6,-,251,MSA_M_1,-,357,1.3,9.8,0.4,2,2,0.042,11,9.8,0.4,174,240,174,240,174,240,0.78,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Burkholderia pseudomallei (strain 668) OX=320373 GN=hisA PE=3 SV=1
2741,sp|A3P028|HIS4_BURP0,-,251,MSA_M_1,-,357,1.3,2.9,0.1,1,2,5.3,1.4e+03,2.9,0.1,54,112,54,112,54,112,0.84,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Burkholderia pseudomallei (strain 1106a) OX=357348 GN=hisA PE=3 SV=1
2742,sp|A3P028|HIS4_BURP0,-,251,MSA_M_1,-,357,1.3,9.8,0.4,2,2,0.042,11,9.8,0.4,174,240,174,240,174,240,0.78,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Burkholderia pseudomallei (strain 1106a) OX=357348 GN=hisA PE=3 SV=1
2743,sp|Q3JN01|HIS4_BURP1,-,251,MSA_M_1,-,357,1.3,2.9,0.1,1,2,5.3,1.4e+03,2.9,0.1,54,112,54,112,54,112,0.84,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Burkholderia pseudomallei (strain 1710b) OX=320372 GN=hisA PE=3 SV=1
2744,sp|Q3JN01|HIS4_BURP1,-,251,MSA_M_1,-,357,1.3,9.8,0.4,2,2,0.042,11,9.8,0.4,174,240,174,240,174,240,0.78,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Burkholderia pseudomallei (strain 1710b) OX=320372 GN=hisA PE=3 SV=1
2745,sp|Q62GE4|HIS4_BURMA,-,251,MSA_M_1,-,357,1.3,2.9,0.1,1,2,5.3,1.4e+03,2.9,0.1,54,112,54,112,54,112,0.84,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Burkholderia mallei (strain ATCC 23344) OX=243160 GN=hisA PE=3 SV=1
2746,sp|Q62GE4|HIS4_BURMA,-,251,MSA_M_1,-,357,1.3,9.8,0.4,2,2,0.042,11,9.8,0.4,174,240,174,240,174,240,0.78,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Burkholderia mallei (strain ATCC 23344) OX=243160 GN=hisA PE=3 SV=1
2747,sp|Q63Q91|HIS4_BURPS,-,251,MSA_M_1,-,357,1.3,2.9,0.1,1,2,5.3,1.4e+03,2.9,0.1,54,112,54,112,54,112,0.84,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Burkholderia pseudomallei (strain K96243) OX=272560 GN=hisA PE=3 SV=1
2748,sp|Q63Q91|HIS4_BURPS,-,251,MSA_M_1,-,357,1.3,9.8,0.4,2,2,0.042,11,9.8,0.4,174,240,174,240,174,240,0.78,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Burkholderia pseudomallei (strain K96243) OX=272560 GN=hisA PE=3 SV=1
2749,sp|Q2SUA7|HIS4_BURTA,-,251,MSA_M_1,-,357,1.3,2.9,0.1,1,2,5.3,1.4e+03,2.9,0.1,54,112,54,112,54,112,0.84,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=hisA PE=3 SV=1
2750,sp|Q2SUA7|HIS4_BURTA,-,251,MSA_M_1,-,357,1.3,9.8,0.4,2,2,0.042,11,9.8,0.4,174,240,174,240,174,240,0.78,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=hisA PE=3 SV=1
2751,sp|P26920|TRPA_METTM,-,265,MSA_M_1,-,357,1.3,12.0,0.1,1,1,0.0092,2.4,12.0,0.1,177,260,177,260,177,260,0.87,Tryptophan synthase alpha chain OS=Methanothermobacter marburgensis (strain ATCC BAA-927 / DSM 2133 / JCM 14651 / NBRC 100331 / OCM 82 / Marburg) OX=79929 GN=trpA PE=3 SV=1
2752,sp|A9WD80|HIS6_CHLAA,-,259,MSA_M_1,-,357,1.3,5.8,0.1,1,2,0.71,1.9e+02,5.8,0.1,42,118,42,118,42,118,0.87,Imidazole glycerol phosphate synthase subunit HisF OS=Chloroflexus aurantiacus (strain ATCC 29366 / DSM 635 / J-10-fl) OX=324602 GN=hisF PE=3 SV=1
2753,sp|A9WD80|HIS6_CHLAA,-,259,MSA_M_1,-,357,1.3,5.7,0.1,2,2,0.79,2.1e+02,5.7,0.1,181,248,181,248,181,248,0.79,Imidazole glycerol phosphate synthase subunit HisF OS=Chloroflexus aurantiacus (strain ATCC 29366 / DSM 635 / J-10-fl) OX=324602 GN=hisF PE=3 SV=1
2754,sp|B9LFN2|HIS6_CHLSY,-,259,MSA_M_1,-,357,1.3,5.8,0.1,1,2,0.71,1.9e+02,5.8,0.1,42,118,42,118,42,118,0.87,Imidazole glycerol phosphate synthase subunit HisF OS=Chloroflexus aurantiacus (strain ATCC 29364 / DSM 637 / Y-400-fl) OX=480224 GN=hisF PE=3 SV=1
2755,sp|B9LFN2|HIS6_CHLSY,-,259,MSA_M_1,-,357,1.3,5.7,0.1,2,2,0.79,2.1e+02,5.7,0.1,181,248,181,248,181,248,0.79,Imidazole glycerol phosphate synthase subunit HisF OS=Chloroflexus aurantiacus (strain ATCC 29364 / DSM 637 / Y-400-fl) OX=480224 GN=hisF PE=3 SV=1
2756,sp|A1RJ16|HIS6_SHESW,-,257,MSA_M_1,-,357,1.3,9.6,0.0,1,1,0.051,13,9.6,0.0,48,114,48,114,48,114,0.85,Imidazole glycerol phosphate synthase subunit HisF OS=Shewanella sp. (strain W3-18-1) OX=351745 GN=hisF PE=3 SV=1
2757,sp|Q0HJ99|HIS6_SHESM,-,257,MSA_M_1,-,357,1.3,8.2,0.0,1,1,0.14,36,8.2,0.0,49,111,49,111,49,111,0.85,Imidazole glycerol phosphate synthase subunit HisF OS=Shewanella sp. (strain MR-4) OX=60480 GN=hisF PE=3 SV=1
