,target name,target accession,tlen,query name,accession,qlen,E-value,score,bias,#,of,c-Evalue,i-Evalue,score_2,bias_2,from,to,from_2,to_2,from_3,to_3,acc,description of target,ids
2202,sp|Q0HUN5|HIS4_SHESR,-,245,MSA_C_1_denoised1_swissprot,-,340,0.12,16.4,1.9,2,2,0.33,87,7.0,0.2,207,238,201,232,130,240,0.81,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Shewanella sp. (strain MR-7) OX=60481 GN=hisA PE=3 SV=1,Q0HUN5
2203,sp|A9A5Y7|IMDH_NITMS,-,476,MSA_C_1_denoised1_swissprot,-,340,0.12,16.4,8.7,1,2,0.0068,1.8,12.6,0.1,3,50,37,84,35,101,0.82,Inosine-5'-monophosphate dehydrogenase OS=Nitrosopumilus maritimus (strain SCM1) OX=436308 GN=guaB PE=3 SV=1,A9A5Y7
2204,sp|A9A5Y7|IMDH_NITMS,-,476,MSA_C_1_denoised1_swissprot,-,340,0.12,16.4,8.7,2,2,1.2,3.1e+02,5.2,3.9,190,240,307,366,239,376,0.71,Inosine-5'-monophosphate dehydrogenase OS=Nitrosopumilus maritimus (strain SCM1) OX=436308 GN=guaB PE=3 SV=1,A9A5Y7
2205,sp|Q13ZM3|PYRD_PARXL,-,340,MSA_C_1_denoised1_swissprot,-,340,0.12,16.4,1.0,1,1,0.00075,0.2,15.7,1.0,168,236,263,326,243,337,0.77,Dihydroorotate dehydrogenase (quinone) OS=Paraburkholderia xenovorans (strain LB400) OX=266265 GN=pyrD PE=3 SV=2,Q13ZM3
2206,sp|B9JG66|HIS4_AGRRK,-,249,MSA_C_1_denoised1_swissprot,-,340,0.12,16.4,0.5,1,1,0.0066,1.7,12.6,0.0,196,224,184,212,179,223,0.88,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Agrobacterium radiobacter (strain K84 / ATCC BAA-868) OX=311403 GN=hisA PE=3 SV=1,B9JG66
2207,sp|B2UNA2|PYRD_AKKM8,-,348,MSA_C_1_denoised1_swissprot,-,340,0.12,16.4,0.2,1,1,0.00081,0.21,15.6,0.2,170,235,266,326,264,337,0.77,Dihydroorotate dehydrogenase (quinone) OS=Akkermansia muciniphila (strain ATCC BAA-835 / Muc) OX=349741 GN=pyrD PE=3 SV=1,B2UNA2
2208,sp|Q0BPX3|HIS4_GRABC,-,242,MSA_C_1_denoised1_swissprot,-,340,0.12,16.4,4.7,1,2,0.028,7.3,10.6,0.5,195,238,69,112,62,119,0.91,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Granulibacter bethesdensis (strain ATCC BAA-1260 / CGDNIH1) OX=391165 GN=hisA PE=3 SV=1,Q0BPX3
2209,sp|Q0BPX3|HIS4_GRABC,-,242,MSA_C_1_denoised1_swissprot,-,340,0.12,16.4,4.7,2,2,0.23,59,7.6,0.3,197,233,187,224,171,228,0.82,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Granulibacter bethesdensis (strain ATCC BAA-1260 / CGDNIH1) OX=391165 GN=hisA PE=3 SV=1,Q0BPX3
2210,sp|Q0HJ98|HIS4_SHESM,-,245,MSA_C_1_denoised1_swissprot,-,340,0.12,16.4,1.8,1,2,0.077,20,9.1,0.1,192,233,63,104,51,113,0.87,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Shewanella sp. (strain MR-4) OX=60480 GN=hisA PE=3 SV=1,Q0HJ98
2211,sp|Q0HJ98|HIS4_SHESM,-,245,MSA_C_1_denoised1_swissprot,-,340,0.12,16.4,1.8,2,2,0.34,89,7.0,0.2,207,238,201,232,131,240,0.83,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Shewanella sp. (strain MR-4) OX=60480 GN=hisA PE=3 SV=1,Q0HJ98
2212,sp|A9BXA1|HIS6_DELAS,-,266,MSA_C_1_denoised1_swissprot,-,340,0.12,16.4,1.3,1,2,8.1,2.1e+03,2.5,0.1,191,235,63,107,50,123,0.84,Imidazole glycerol phosphate synthase subunit HisF OS=Delftia acidovorans (strain DSM 14801 / SPH-1) OX=398578 GN=hisF PE=3 SV=1,A9BXA1
2213,sp|A9BXA1|HIS6_DELAS,-,266,MSA_C_1_denoised1_swissprot,-,340,0.12,16.4,1.3,2,2,0.0056,1.5,12.9,0.2,191,234,199,243,188,255,0.89,Imidazole glycerol phosphate synthase subunit HisF OS=Delftia acidovorans (strain DSM 14801 / SPH-1) OX=398578 GN=hisF PE=3 SV=1,A9BXA1
2214,sp|A1RUV7|TPIS_PYRIL,-,229,MSA_C_1_denoised1_swissprot,-,340,0.12,16.4,0.4,1,1,0.00074,0.19,15.7,0.2,184,239,157,210,103,219,0.69,Triosephosphate isomerase OS=Pyrobaculum islandicum (strain DSM 4184 / JCM 9189 / GEO3) OX=384616 GN=tpiA PE=3 SV=1,A1RUV7
2215,sp|A0KKB4|HIS4_AERHH,-,247,MSA_C_1_denoised1_swissprot,-,340,0.13,16.3,1.3,1,1,0.0018,0.47,14.5,0.2,185,240,56,111,49,119,0.88,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Aeromonas hydrophila subsp. hydrophila (strain ATCC 7966 / DSM 30187 / JCM 1027 / KCTC 2358 / NCIMB 9240) OX=380703 GN=hisA PE=3 SV=1,A0KKB4
2216,sp|C5CQJ5|HIS4_VARPS,-,247,MSA_C_1_denoised1_swissprot,-,340,0.13,16.3,1.7,1,2,4.9,1.3e+03,3.2,0.1,202,235,74,109,53,113,0.80,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Variovorax paradoxus (strain S110) OX=543728 GN=hisA PE=3 SV=1,C5CQJ5
2217,sp|C5CQJ5|HIS4_VARPS,-,247,MSA_C_1_denoised1_swissprot,-,340,0.13,16.3,1.7,2,2,0.0073,1.9,12.5,0.3,196,232,186,225,172,233,0.76,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Variovorax paradoxus (strain S110) OX=543728 GN=hisA PE=3 SV=1,C5CQJ5
2218,sp|A0AJT8|PYRDB_LISW6,-,304,MSA_C_1_denoised1_swissprot,-,340,0.13,16.3,0.6,1,1,0.0011,0.29,15.2,0.6,191,233,225,267,205,272,0.91,"Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit OS=Listeria welshimeri serovar 6b (strain ATCC 35897 / DSM 20650 / CIP 8149 / NCTC 11857 / SLCC 5334 / V8) OX=386043 GN=pyrD PE=3 SV=1",A0AJT8
2219,sp|B8DDR9|PYRDB_LISMH,-,304,MSA_C_1_denoised1_swissprot,-,340,0.13,16.3,0.8,1,1,0.001,0.27,15.3,0.8,191,233,225,267,205,272,0.91,"Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit OS=Listeria monocytogenes serotype 4a (strain HCC23) OX=552536 GN=pyrD PE=3 SV=1",B8DDR9
2220,sp|A9L4B9|HIS4_SHEB9,-,245,MSA_C_1_denoised1_swissprot,-,340,0.13,16.3,3.2,1,2,0.015,4,11.4,0.1,185,233,56,104,35,114,0.85,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Shewanella baltica (strain OS195) OX=399599 GN=hisA PE=3 SV=1,A9L4B9
2221,sp|A9L4B9|HIS4_SHEB9,-,245,MSA_C_1_denoised1_swissprot,-,340,0.13,16.3,3.2,2,2,0.81,2.1e+02,5.7,0.5,204,237,198,231,132,238,0.84,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Shewanella baltica (strain OS195) OX=399599 GN=hisA PE=3 SV=1,A9L4B9
2222,sp|B1YRW0|HIS4_BURA4,-,251,MSA_C_1_denoised1_swissprot,-,340,0.13,16.3,1.6,1,2,1.4,3.7e+02,5.0,0.1,191,234,63,108,54,112,0.88,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Burkholderia ambifaria (strain MC40-6) OX=398577 GN=hisA PE=3 SV=1,B1YRW0
2223,sp|B1YRW0|HIS4_BURA4,-,251,MSA_C_1_denoised1_swissprot,-,340,0.13,16.3,1.6,2,2,0.028,7.3,10.5,0.3,196,233,186,226,173,240,0.80,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Burkholderia ambifaria (strain MC40-6) OX=398577 GN=hisA PE=3 SV=1,B1YRW0
2224,sp|Q0BIW5|HIS4_BURCM,-,251,MSA_C_1_denoised1_swissprot,-,340,0.13,16.3,1.6,1,2,1.4,3.7e+02,5.0,0.1,191,234,63,108,54,112,0.88,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Burkholderia ambifaria (strain ATCC BAA-244 / AMMD) OX=339670 GN=hisA PE=3 SV=1,Q0BIW5
2225,sp|Q0BIW5|HIS4_BURCM,-,251,MSA_C_1_denoised1_swissprot,-,340,0.13,16.3,1.6,2,2,0.028,7.3,10.5,0.3,196,233,186,226,173,240,0.80,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Burkholderia ambifaria (strain ATCC BAA-244 / AMMD) OX=339670 GN=hisA PE=3 SV=1,Q0BIW5
2226,sp|P61422|THIED_GEOSL,-,490,MSA_C_1_denoised1_swissprot,-,340,0.13,16.3,1.2,1,1,0.00095,0.25,15.4,1.2,146,237,120,203,115,215,0.81,Thiamine biosynthesis bifunctional protein ThiED OS=Geobacter sulfurreducens (strain ATCC 51573 / DSM 12127 / PCA) OX=243231 GN=thiDE PE=3 SV=1,P61422
2227,sp|Q8Y667|PYRDB_LISMO,-,304,MSA_C_1_denoised1_swissprot,-,340,0.13,16.3,0.8,1,1,0.001,0.27,15.3,0.8,191,233,225,267,205,272,0.91,"Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit OS=Listeria monocytogenes serovar 1/2a (strain ATCC BAA-679 / EGD-e) OX=169963 GN=pyrD PE=3 SV=1",Q8Y667
2228,sp|B0KI44|HIS4_PSEPG,-,245,MSA_C_1_denoised1_swissprot,-,340,0.13,16.3,1.8,1,1,0.001,0.26,15.3,0.4,194,228,183,217,157,222,0.89,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Pseudomonas putida (strain GB-1) OX=76869 GN=hisA PE=3 SV=1,B0KI44
2229,sp|C3MQK8|PDXS_SULIL,-,338,MSA_C_1_denoised1_swissprot,-,340,0.13,16.3,1.3,1,1,0.00098,0.25,15.3,0.0,192,240,236,286,224,297,0.88,Pyridoxal 5'-phosphate synthase subunit PdxS OS=Sulfolobus islandicus (strain L.S.2.15 / Lassen #1) OX=429572 GN=pdxS PE=3 SV=1,C3MQK8
2230,sp|C3MW86|PDXS_SULIM,-,338,MSA_C_1_denoised1_swissprot,-,340,0.13,16.3,1.3,1,1,0.00098,0.25,15.3,0.0,192,240,236,286,224,297,0.88,Pyridoxal 5'-phosphate synthase subunit PdxS OS=Sulfolobus islandicus (strain M.14.25 / Kamchatka #1) OX=427317 GN=pdxS PE=3 SV=1,C3MW86
2231,sp|C3N6C8|PDXS_SULIA,-,338,MSA_C_1_denoised1_swissprot,-,340,0.13,16.3,1.3,1,1,0.00098,0.25,15.3,0.0,192,240,236,286,224,297,0.88,Pyridoxal 5'-phosphate synthase subunit PdxS OS=Sulfolobus islandicus (strain M.16.27) OX=427318 GN=pdxS PE=3 SV=1,C3N6C8
2232,sp|C3NET6|PDXS_SULIY,-,338,MSA_C_1_denoised1_swissprot,-,340,0.13,16.3,1.3,1,1,0.00098,0.25,15.3,0.0,192,240,236,286,224,297,0.88,Pyridoxal 5'-phosphate synthase subunit PdxS OS=Sulfolobus islandicus (strain Y.G.57.14 / Yellowstone #1) OX=439386 GN=pdxS PE=3 SV=1,C3NET6
2233,sp|C4KHU3|PDXS_SULIK,-,338,MSA_C_1_denoised1_swissprot,-,340,0.13,16.3,1.3,1,1,0.00098,0.25,15.3,0.0,192,240,236,286,224,297,0.88,Pyridoxal 5'-phosphate synthase subunit PdxS OS=Sulfolobus islandicus (strain M.16.4 / Kamchatka #3) OX=426118 GN=pdxS PE=3 SV=1,C4KHU3
2234,sp|P21620|IMDH_LEIDO,-,514,MSA_C_1_denoised1_swissprot,-,340,0.13,16.3,3.2,1,2,0.027,7.1,10.6,0.0,4,52,58,105,55,119,0.85,Inosine-5'-monophosphate dehydrogenase OS=Leishmania donovani OX=5661 PE=1 SV=1,P21620
2235,sp|P21620|IMDH_LEIDO,-,514,MSA_C_1_denoised1_swissprot,-,340,0.13,16.3,3.2,2,2,0.97,2.5e+02,5.5,0.2,196,249,345,401,341,495,0.65,Inosine-5'-monophosphate dehydrogenase OS=Leishmania donovani OX=5661 PE=1 SV=1,P21620
2236,sp|Q8ZX28|TPIS_PYRAE,-,227,MSA_C_1_denoised1_swissprot,-,340,0.13,16.3,0.1,1,1,0.0009,0.24,15.5,0.1,136,238,110,209,101,215,0.71,Triosephosphate isomerase OS=Pyrobaculum aerophilum (strain ATCC 51768 / IM2 / DSM 7523 / JCM 9630 / NBRC 100827) OX=178306 GN=tpiA PE=3 SV=1,Q8ZX28
2237,sp|P9WND4|LLDD_MYCTO,-,414,MSA_C_1_denoised1_swissprot,-,340,0.13,16.3,0.5,1,1,0.00091,0.24,15.5,0.5,147,249,279,373,271,389,0.78,Putative L-lactate dehydrogenase OS=Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh) OX=83331 GN=lldD PE=3 SV=1,P9WND4
2238,sp|P9WND5|LLDD_MYCTU,-,414,MSA_C_1_denoised1_swissprot,-,340,0.13,16.3,0.5,1,1,0.00091,0.24,15.5,0.5,147,249,279,373,271,389,0.78,Putative L-lactate dehydrogenase OS=Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv) OX=83332 GN=lldD PE=1 SV=1,P9WND5
2239,sp|A1RJ17|HIS4_SHESW,-,245,MSA_C_1_denoised1_swissprot,-,340,0.13,16.3,3.0,1,2,0.048,12,9.8,0.1,185,233,56,104,35,114,0.85,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Shewanella sp. (strain W3-18-1) OX=351745 GN=hisA PE=3 SV=1,A1RJ17
2240,sp|A1RJ17|HIS4_SHESW,-,245,MSA_C_1_denoised1_swissprot,-,340,0.13,16.3,3.0,2,2,0.32,83,7.1,0.5,205,238,199,232,131,240,0.80,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Shewanella sp. (strain W3-18-1) OX=351745 GN=hisA PE=3 SV=1,A1RJ17
2241,sp|B9K9S2|HIS4_THENN,-,248,MSA_C_1_denoised1_swissprot,-,340,0.13,16.3,0.0,1,1,0.00077,0.2,15.7,0.0,191,236,177,228,164,242,0.84,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Thermotoga neapolitana (strain ATCC 49049 / DSM 4359 / NS-E) OX=309803 GN=hisA PE=3 SV=1,B9K9S2
2242,sp|Q02YX0|HIS4_LACLS,-,246,MSA_C_1_denoised1_swissprot,-,340,0.13,16.3,0.0,1,2,2.2,5.8e+02,4.3,0.0,189,233,61,106,51,112,0.88,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Lactococcus lactis subsp. cremoris (strain SK11) OX=272622 GN=hisA PE=3 SV=1,Q02YX0
2243,sp|Q02YX0|HIS4_LACLS,-,246,MSA_C_1_denoised1_swissprot,-,340,0.13,16.3,0.0,2,2,0.045,12,9.9,0.0,191,235,181,225,171,240,0.90,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Lactococcus lactis subsp. cremoris (strain SK11) OX=272622 GN=hisA PE=3 SV=1,Q02YX0
2244,sp|Q8DLB7|PYRD_THEEB,-,364,MSA_C_1_denoised1_swissprot,-,340,0.14,16.2,0.0,1,1,0.00082,0.21,15.6,0.0,170,250,279,354,274,362,0.75,Dihydroorotate dehydrogenase (quinone) OS=Thermosynechococcus elongatus (strain BP-1) OX=197221 GN=pyrD PE=3 SV=1,Q8DLB7
2245,sp|C3NGV8|PDXS_SULIN,-,338,MSA_C_1_denoised1_swissprot,-,340,0.14,16.2,1.3,1,1,0.00098,0.25,15.3,0.0,192,240,236,286,224,297,0.88,Pyridoxal 5'-phosphate synthase subunit PdxS OS=Sulfolobus islandicus (strain Y.N.15.51 / Yellowstone #2) OX=419942 GN=pdxS PE=3 SV=1,C3NGV8
2246,sp|A2RKR8|HIS4_LACLM,-,246,MSA_C_1_denoised1_swissprot,-,340,0.14,16.2,0.0,1,2,2.3,6e+02,4.3,0.0,189,233,61,106,52,112,0.88,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Lactococcus lactis subsp. cremoris (strain MG1363) OX=416870 GN=hisA PE=3 SV=1,A2RKR8
2247,sp|A2RKR8|HIS4_LACLM,-,246,MSA_C_1_denoised1_swissprot,-,340,0.14,16.2,0.0,2,2,0.045,12,9.9,0.0,191,235,181,225,171,240,0.90,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Lactococcus lactis subsp. cremoris (strain MG1363) OX=416870 GN=hisA PE=3 SV=1,A2RKR8
2248,sp|A6GWS0|THIG_FLAPJ,-,256,MSA_C_1_denoised1_swissprot,-,340,0.14,16.2,0.5,1,1,0.00081,0.21,15.6,0.5,185,252,160,228,145,243,0.84,Thiazole synthase OS=Flavobacterium psychrophilum (strain ATCC 49511 / DSM 21280 / CIP 103535 / JIP02/86) OX=402612 GN=thiG PE=3 SV=1,A6GWS0
2249,sp|P20932|MDLB_PSEPU,-,393,MSA_C_1_denoised1_swissprot,-,340,0.14,16.2,0.1,1,1,0.00084,0.22,15.6,0.1,185,236,280,331,255,355,0.86,(S)-mandelate dehydrogenase OS=Pseudomonas putida OX=303 GN=mdlB PE=1 SV=1,P20932
2250,sp|A4YI34|HIS6_METS5,-,251,MSA_C_1_denoised1_swissprot,-,340,0.14,16.2,0.6,1,2,0.13,34,8.4,0.1,190,233,62,105,43,123,0.89,Imidazole glycerol phosphate synthase subunit HisF OS=Metallosphaera sedula (strain ATCC 51363 / DSM 5348 / JCM 9185 / NBRC 15509 / TH2) OX=399549 GN=hisF PE=3 SV=1,A4YI34
2251,sp|A4YI34|HIS6_METS5,-,251,MSA_C_1_denoised1_swissprot,-,340,0.14,16.2,0.6,2,2,0.54,1.4e+02,6.3,0.1,191,212,184,205,178,228,0.82,Imidazole glycerol phosphate synthase subunit HisF OS=Metallosphaera sedula (strain ATCC 51363 / DSM 5348 / JCM 9185 / NBRC 15509 / TH2) OX=399549 GN=hisF PE=3 SV=1,A4YI34
2252,sp|B1HVQ1|HIS6_LYSSC,-,253,MSA_C_1_denoised1_swissprot,-,340,0.14,16.2,0.3,1,2,0.32,84,7.1,0.1,188,233,60,105,43,111,0.87,Imidazole glycerol phosphate synthase subunit HisF OS=Lysinibacillus sphaericus (strain C3-41) OX=444177 GN=hisF PE=3 SV=1,B1HVQ1
2253,sp|B1HVQ1|HIS6_LYSSC,-,253,MSA_C_1_denoised1_swissprot,-,340,0.14,16.2,0.3,2,2,0.26,67,7.4,0.0,191,223,186,218,171,247,0.73,Imidazole glycerol phosphate synthase subunit HisF OS=Lysinibacillus sphaericus (strain C3-41) OX=444177 GN=hisF PE=3 SV=1,B1HVQ1
2254,sp|A0K729|PYRD_BURCH,-,345,MSA_C_1_denoised1_swissprot,-,340,0.14,16.2,0.2,1,1,0.00089,0.23,15.5,0.2,193,247,281,337,240,344,0.78,Dihydroorotate dehydrogenase (quinone) OS=Burkholderia cenocepacia (strain HI2424) OX=331272 GN=pyrD PE=3 SV=2,A0K729
2255,sp|Q1BWM4|PYRD_BURCA,-,345,MSA_C_1_denoised1_swissprot,-,340,0.14,16.2,0.2,1,1,0.00089,0.23,15.5,0.2,193,247,281,337,240,344,0.78,Dihydroorotate dehydrogenase (quinone) OS=Burkholderia cenocepacia (strain AU 1054) OX=331271 GN=pyrD PE=3 SV=2,Q1BWM4
2256,sp|Q69LA6|PDX11_ORYSJ,-,318,MSA_C_1_denoised1_swissprot,-,340,0.14,16.2,0.1,1,1,0.0011,0.28,15.2,0.1,192,237,219,266,209,293,0.87,Probable pyridoxal 5'-phosphate synthase subunit PDX1.1 OS=Oryza sativa subsp. japonica OX=39947 GN=PDX11 PE=2 SV=1,Q69LA6
2257,sp|A4JAW8|HIS4_BURVG,-,251,MSA_C_1_denoised1_swissprot,-,340,0.14,16.2,1.2,1,2,2.5,6.4e+02,4.2,0.0,194,235,66,109,54,113,0.83,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Burkholderia vietnamiensis (strain G4 / LMG 22486) OX=269482 GN=hisA PE=3 SV=1,A4JAW8
2258,sp|A4JAW8|HIS4_BURVG,-,251,MSA_C_1_denoised1_swissprot,-,340,0.14,16.2,1.2,2,2,0.023,6.1,10.8,0.2,196,233,186,226,173,240,0.80,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Burkholderia vietnamiensis (strain G4 / LMG 22486) OX=269482 GN=hisA PE=3 SV=1,A4JAW8
2259,sp|Q8TT55|PYRDB_METAC,-,311,MSA_C_1_denoised1_swissprot,-,340,0.14,16.2,0.5,1,1,0.00055,0.14,16.2,0.5,194,233,234,273,215,276,0.88,"Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit OS=Methanosarcina acetivorans (strain ATCC 35395 / DSM 2834 / JCM 12185 / C2A) OX=188937 GN=pyrD PE=3 SV=1",Q8TT55
2260,sp|B7VGZ7|HIS6_VIBA3,-,257,MSA_C_1_denoised1_swissprot,-,340,0.14,16.2,0.4,1,1,0.0021,0.54,14.3,0.1,183,232,55,104,41,169,0.88,Imidazole glycerol phosphate synthase subunit HisF OS=Vibrio atlanticus (strain LGP32) OX=575788 GN=hisF PE=3 SV=1,B7VGZ7
2261,sp|Q03VX9|HIS4_LEUMM,-,238,MSA_C_1_denoised1_swissprot,-,340,0.15,16.1,0.1,1,2,0.065,17,9.3,0.0,191,239,62,110,53,145,0.90,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Leuconostoc mesenteroides subsp. mesenteroides (strain ATCC 8293 / DSM 20343 / BCRC 11652 / CCM 1803 / JCM 6124 / NCDO 523 / NBRC 100496 / NCIMB 8023 / NCTC 12954 / NRRL B-1118 / 37Y) OX=203120 GN=hisA PE=3 SV=1,Q03VX9
2262,sp|Q03VX9|HIS4_LEUMM,-,238,MSA_C_1_denoised1_swissprot,-,340,0.15,16.1,0.1,2,2,1.5,3.8e+02,4.9,0.0,203,233,192,222,170,228,0.83,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Leuconostoc mesenteroides subsp. mesenteroides (strain ATCC 8293 / DSM 20343 / BCRC 11652 / CCM 1803 / JCM 6124 / NCDO 523 / NBRC 100496 / NCIMB 8023 / NCTC 12954 / NRRL B-1118 / 37Y) OX=203120 GN=hisA PE=3 SV=1,Q03VX9
2263,sp|Q8W3D0|PDX12_ORYSJ,-,313,MSA_C_1_denoised1_swissprot,-,340,0.15,16.1,0.1,1,1,0.0011,0.29,15.2,0.1,192,237,212,259,202,281,0.87,Probable pyridoxal 5'-phosphate synthase subunit PDX1.2 OS=Oryza sativa subsp. japonica OX=39947 GN=PDX12 PE=2 SV=1,Q8W3D0
2264,sp|Q46LX8|TRPA_PROMT,-,271,MSA_C_1_denoised1_swissprot,-,340,0.15,16.1,0.1,1,1,0.0011,0.29,15.2,0.1,186,236,192,240,139,264,0.77,Tryptophan synthase alpha chain OS=Prochlorococcus marinus (strain NATL2A) OX=59920 GN=trpA PE=3 SV=1,Q46LX8
2265,sp|Q18C74|HIS6_CLOD6,-,252,MSA_C_1_denoised1_swissprot,-,340,0.15,16.1,0.0,1,2,0.63,1.6e+02,6.1,0.0,183,232,55,104,48,118,0.86,Imidazole glycerol phosphate synthase subunit HisF OS=Clostridioides difficile (strain 630) OX=272563 GN=hisF PE=3 SV=1,Q18C74
2266,sp|Q18C74|HIS6_CLOD6,-,252,MSA_C_1_denoised1_swissprot,-,340,0.15,16.1,0.0,2,2,0.15,40,8.1,0.0,191,229,185,224,148,237,0.79,Imidazole glycerol phosphate synthase subunit HisF OS=Clostridioides difficile (strain 630) OX=272563 GN=hisF PE=3 SV=1,Q18C74
2267,sp|Q8TUT9|TPIS_METKA,-,226,MSA_C_1_denoised1_swissprot,-,340,0.15,16.1,0.3,1,1,0.00096,0.25,15.4,0.3,196,236,168,210,149,217,0.83,Triosephosphate isomerase OS=Methanopyrus kandleri (strain AV19 / DSM 6324 / JCM 9639 / NBRC 100938) OX=190192 GN=tpiA PE=3 SV=1,Q8TUT9
2268,sp|Q6A948|PDXS_CUTAK,-,304,MSA_C_1_denoised1_swissprot,-,340,0.15,16.1,2.7,1,1,0.00072,0.19,15.8,0.6,192,240,204,254,195,276,0.83,Pyridoxal 5'-phosphate synthase subunit PdxS OS=Cutibacterium acnes (strain DSM 16379 / KPA171202) OX=267747 GN=pdxS PE=3 SV=1,Q6A948
2269,sp|B4SCY8|HIS4_PELPB,-,256,MSA_C_1_denoised1_swissprot,-,340,0.15,16.1,0.0,1,1,0.0053,1.4,12.9,0.1,188,236,60,108,52,119,0.90,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Pelodictyon phaeoclathratiforme (strain DSM 5477 / BU-1) OX=324925 GN=hisA PE=3 SV=1,B4SCY8
2270,sp|P0DMS0|PDX1_PLABE,-,297,MSA_C_1_denoised1_swissprot,-,340,0.15,16.1,0.0,1,1,0.0012,0.31,15.1,0.0,195,239,200,246,186,266,0.80,Pyridoxal 5'-phosphate synthase subunit Pdx1 OS=Plasmodium berghei OX=5821 GN=pdx1 PE=1 SV=1,P0DMS0
2271,sp|A6VHY8|HIS6_METM7,-,272,MSA_C_1_denoised1_swissprot,-,340,0.16,16.0,0.1,1,2,0.61,1.6e+02,6.2,0.0,190,239,62,111,48,123,0.87,Imidazole glycerol phosphate synthase subunit HisF OS=Methanococcus maripaludis (strain C7 / ATCC BAA-1331) OX=426368 GN=hisF PE=3 SV=1,A6VHY8
2272,sp|A6VHY8|HIS6_METM7,-,272,MSA_C_1_denoised1_swissprot,-,340,0.16,16.0,0.1,2,2,0.18,46,7.9,0.0,191,240,205,254,194,267,0.76,Imidazole glycerol phosphate synthase subunit HisF OS=Methanococcus maripaludis (strain C7 / ATCC BAA-1331) OX=426368 GN=hisF PE=3 SV=1,A6VHY8
